stamp,ori_x,ori_y,ori_z,ori_w
1756981232.1699786,0.0,0.0,0.0,1.0
1756981232.1699991,0.0,0.0,0.0,1.0
1756981232.1700177,0.0,0.0,0.0,1.0
1756981232.1700366,0.0,0.0,0.0,1.0
1756981232.1700583,0.0,0.0,0.0,1.0
1756981232.1780813,0.0,0.0,0.0,1.0
1756981232.1901598,0.0,0.0,0.0,1.0
1756981232.190214,0.0,0.0,0.0,1.0
1756981232.1902442,0.0,0.0,0.0,1.0
1756981232.1904123,0.0,0.0,0.0,1.0
1756981232.1904671,0.0,0.0,0.0,1.0
1756981232.1905036,0.0,0.0,0.0,1.0
1756981232.190558,0.0,0.0,0.0,1.0
1756981232.2088401,0.0,0.0,0.0,1.0
1756981232.2088661,0.0,0.0,0.0,1.0
1756981232.2088945,0.0,0.0,0.0,1.0
1756981232.208913,0.0,0.0,0.0,1.0
1756981232.2089386,0.0,0.0,0.0,1.0
1756981232.2089474,0.0,0.0,0.0,1.0
1756981232.2089558,0.0,0.0,0.0,1.0
1756981232.2417657,0.0,0.0,0.0,1.0
1756981232.2418215,0.0,0.0,0.0,1.0
1756981232.2418523,0.0,0.0,0.0,1.0
1756981232.2418787,0.0,0.0,0.0,1.0
1756981232.2419045,0.0,0.0,0.0,1.0
1756981232.2419298,0.0,0.0,0.0,1.0
1756981232.2419558,0.0,0.0,0.0,1.0
1756981232.262927,0.0,0.0,0.0,1.0
1756981232.262969,0.0,0.0,0.0,1.0
1756981232.2629883,0.0,0.0,0.0,1.0
1756981232.2630072,0.0,0.0,0.0,1.0
1756981232.263027,0.0,0.0,0.0,1.0
1756981232.2630444,0.0,0.0,0.0,1.0
1756981232.2630627,0.0,0.0,0.0,1.0
1756981232.2677872,0.0,0.0,0.0,1.0
1756981232.2678185,0.0,0.0,0.0,1.0
1756981232.2678368,0.0,0.0,0.0,1.0
1756981232.267854,0.0,0.0,0.0,1.0
1756981232.267871,0.0,0.0,0.0,1.0
1756981232.2679052,0.0,0.0,0.0,1.0
1756981232.2679236,0.0,0.0,0.0,1.0
1756981232.2783773,0.0,0.0,0.0,1.0
1756981232.2906039,0.0,0.0,0.0,1.0
1756981232.290654,0.0,0.0,0.0,1.0
1756981232.2906754,0.0,0.0,0.0,1.0
1756981232.290696,0.0,0.0,0.0,1.0
1756981232.2907157,0.0,0.0,0.0,1.0
1756981232.2907352,0.0,0.0,0.0,1.0
1756981232.2907543,0.0,0.0,0.0,1.0
1756981232.3121548,0.0,0.0,0.0,1.0
1756981232.3122408,0.0,0.0,0.0,1.0
1756981232.3122551,0.0,0.0,0.0,1.0
1756981232.3122656,0.0,0.0,0.0,1.0
1756981232.3122752,0.0,0.0,0.0,1.0
1756981232.3122828,0.0,0.0,0.0,1.0
1756981232.312291,0.0,0.0,0.0,1.0
1756981232.3276799,0.0,0.0,0.0,1.0
1756981232.3277183,0.0,0.0,0.0,1.0
1756981232.327738,0.0,0.0,0.0,1.0
1756981232.327756,0.0,0.0,0.0,1.0
1756981232.3277736,0.0,0.0,0.0,1.0
1756981232.32779,0.0,0.0,0.0,1.0
1756981232.3278077,0.0,0.0,0.0,1.0
1756981232.3529837,0.0,0.0,0.0,1.0
1756981232.3530107,0.0,0.0,0.0,1.0
1756981232.353026,0.0,0.0,0.0,1.0
1756981232.3530624,0.0,0.0,0.0,1.0
1756981232.3530734,0.0,0.0,0.0,1.0
1756981232.3530848,0.0,0.0,0.0,1.0
1756981232.3530946,0.0,0.0,0.0,1.0
1756981232.3676534,0.0,0.0,0.0,1.0
1756981232.367674,0.0,0.0,0.0,1.0
1756981232.3676841,0.0,0.0,0.0,1.0
1756981232.3676934,0.0,0.0,0.0,1.0
1756981232.367702,0.0,0.0,0.0,1.0
1756981232.3677099,0.0,0.0,0.0,1.0
1756981232.3677177,0.0,0.0,0.0,1.0
1756981232.3778064,0.0,0.0,0.0,1.0
1756981232.3901088,0.0,0.0,0.0,1.0
1756981232.3901908,0.0,0.0,0.0,1.0
1756981232.390254,0.0,0.0,0.0,1.0
1756981232.390306,0.0,0.0,0.0,1.0
1756981232.390349,0.0,0.0,0.0,1.0
1756981232.3903775,0.0,0.0,0.0,1.0
1756981232.3904047,0.0,0.0,0.0,1.0
1756981232.4094834,0.0,0.0,0.0,1.0
1756981232.4096532,0.0,0.0,0.0,1.0
1756981232.4096851,0.0,0.0,0.0,1.0
1756981232.4097128,0.0,0.0,0.0,1.0
1756981232.4097388,0.0,0.0,0.0,1.0
1756981232.409765,0.0,0.0,0.0,1.0
1756981232.4097912,0.0,0.0,0.0,1.0
1756981232.4313045,0.0,0.0,0.0,1.0
1756981232.431339,0.0,0.0,0.0,1.0
1756981232.431358,0.0,0.0,0.0,1.0
1756981232.4313753,0.0,0.0,0.0,1.0
1756981232.4313924,0.0,0.0,0.0,1.0
1756981232.4314094,0.0,0.0,0.0,1.0
1756981232.4314268,0.0,0.0,0.0,1.0
1756981232.4492037,0.0,0.0,0.0,1.0
1756981232.4492776,0.0,0.0,0.0,1.0
1756981232.4493062,0.0,0.0,0.0,1.0
1756981232.4493332,0.0,0.0,0.0,1.0
1756981232.4493582,0.0,0.0,0.0,1.0
1756981232.4493833,0.0,0.0,0.0,1.0
1756981232.4494092,0.0,0.0,0.0,1.0
1756981232.4778707,0.0,0.0,0.0,1.0
1756981232.4779148,0.0,0.0,0.0,1.0
1756981232.4779434,0.0,0.0,0.0,1.0
1756981232.4779775,0.0,0.0,0.0,1.0
1756981232.4779983,0.0,0.0,0.0,1.0
1756981232.4780169,0.0,0.0,0.0,1.0
1756981232.4780352,0.0,0.0,0.0,1.0
1756981232.4780543,0.0,0.0,0.0,1.0
1756981232.4907236,0.0,0.0,0.0,1.0
1756981232.490796,0.0,0.0,0.0,1.0
1756981232.4909317,0.0,0.0,0.0,1.0
1756981232.4909763,0.0,0.0,0.0,1.0
1756981232.4910114,0.0,0.0,0.0,1.0
1756981232.4910386,0.0,0.0,0.0,1.0
1756981232.4910684,0.0,0.0,0.0,1.0
1756981232.5209737,0.0,0.0,0.0,1.0
1756981232.5210817,0.0,0.0,0.0,1.0
1756981232.5211413,0.0,0.0,0.0,1.0
1756981232.5211704,0.0,0.0,0.0,1.0
1756981232.5211978,0.0,0.0,0.0,1.0
1756981232.521224,0.0,0.0,0.0,1.0
1756981232.5212612,0.0,0.0,0.0,1.0
1756981232.5442743,0.0,0.0,0.0,1.0
1756981232.5443428,0.0,0.0,0.0,1.0
1756981232.5443714,0.0,0.0,0.0,1.0
1756981232.5443976,0.0,0.0,0.0,1.0
1756981232.5444267,0.0,0.0,0.0,1.0
1756981232.5444534,0.0,0.0,0.0,1.0
1756981232.5444798,0.0,0.0,0.0,1.0
1756981232.5502872,0.0,0.0,0.0,1.0
1756981232.5503745,0.0,0.0,0.0,1.0
1756981232.5504115,0.0,0.0,0.0,1.0
1756981232.5504441,0.0,0.0,0.0,1.0
1756981232.5504816,0.0,0.0,0.0,1.0
1756981232.5505416,0.0,0.0,0.0,1.0
1756981232.5505695,0.0,0.0,0.0,1.0
1756981232.5724318,0.0,0.0,0.0,1.0
1756981232.572489,0.0,0.0,0.0,1.0
1756981232.572533,0.0,0.0,0.0,1.0
1756981232.5725608,0.0,0.0,0.0,1.0
1756981232.572589,0.0,0.0,0.0,1.0
1756981232.5726147,0.0,0.0,0.0,1.0
1756981232.5726426,0.0,0.0,0.0,1.0
1756981232.577735,0.0,0.0,0.0,1.0
1756981232.5926766,0.0,0.0,0.0,1.0
1756981232.5927377,0.0,0.0,0.0,1.0
1756981232.5927694,0.0,0.0,0.0,1.0
1756981232.5927794,0.0,0.0,0.0,1.0
1756981232.5927896,0.0,0.0,0.0,1.0
1756981232.5928006,0.0,0.0,0.0,1.0
1756981232.5928097,0.0,0.0,0.0,1.0
1756981232.6118963,0.0,0.0,0.0,1.0
1756981232.61193,0.0,0.0,0.0,1.0
1756981232.6119494,0.0,0.0,0.0,1.0
1756981232.6120064,0.0,0.0,0.0,1.0
1756981232.6120262,0.0,0.0,0.0,1.0
1756981232.6120439,0.0,0.0,0.0,1.0
1756981232.6120617,0.0,0.0,0.0,1.0
1756981232.641329,0.0,0.0,0.0,1.0
1756981232.641407,0.0,0.0,0.0,1.0
1756981232.641448,0.0,0.0,0.0,1.0
1756981232.6414778,0.0,0.0,0.0,1.0
1756981232.641503,0.0,0.0,0.0,1.0
1756981232.6415484,0.0,0.0,0.0,1.0
1756981232.641575,0.0,0.0,0.0,1.0
1756981232.6710553,0.0,0.0,0.0,1.0
1756981232.6711254,0.0,0.0,0.0,1.0
1756981232.671195,0.0,0.0,0.0,1.0
1756981232.6712291,0.0,0.0,0.0,1.0
1756981232.671259,0.0,0.0,0.0,1.0
1756981232.6712854,0.0,0.0,0.0,1.0
1756981232.6713066,0.0,0.0,0.0,1.0
1756981232.6779613,0.0,0.0,0.0,1.0
1756981232.6916811,0.0,0.0,0.0,1.0
1756981232.6917324,0.0,0.0,0.0,1.0
1756981232.6917512,0.0,0.0,0.0,1.0
1756981232.6917694,0.0,0.0,0.0,1.0
1756981232.6917868,0.0,0.0,0.0,1.0
1756981232.6918066,0.0,0.0,0.0,1.0
1756981232.6918252,0.0,0.0,0.0,1.0
1756981232.7028913,0.0,0.0,0.0,1.0
1756981232.7029257,0.0,0.0,0.0,1.0
1756981232.70296,0.0,0.0,0.0,1.0
1756981232.702978,0.0,0.0,0.0,1.0
1756981232.7029972,0.0,0.0,0.0,1.0
1756981232.7030156,0.0,0.0,0.0,1.0
1756981232.703033,0.0,0.0,0.0,1.0
1756981232.7137883,0.0,0.0,0.0,1.0
1756981232.7138462,0.0,0.0,0.0,1.0
1756981232.7138777,0.0,0.0,0.0,1.0
1756981232.7139084,0.0,0.0,0.0,1.0
1756981232.713937,0.0,0.0,0.0,1.0
1756981232.7139645,0.0,0.0,0.0,1.0
1756981232.7139904,0.0,0.0,0.0,1.0
1756981232.73367,0.0,0.0,0.0,1.0
1756981232.7337058,0.0,0.0,0.0,1.0
1756981232.7337282,0.0,0.0,0.0,1.0
1756981232.7337456,0.0,0.0,0.0,1.0
1756981232.7337627,0.0,0.0,0.0,1.0
1756981232.7337792,0.0,0.0,0.0,1.0
1756981232.7337964,0.0,0.0,0.0,1.0
1756981232.7542071,0.0,0.0,0.0,1.0
1756981232.7542624,0.0,0.0,0.0,1.0
1756981232.754291,0.0,0.0,0.0,1.0
1756981232.7543168,0.0,0.0,0.0,1.0
1756981232.754342,0.0,0.0,0.0,1.0
1756981232.7543707,0.0,0.0,0.0,1.0
1756981232.7543902,0.0,0.0,0.0,1.0
1756981232.7737124,0.0,0.0,0.0,1.0
1756981232.773733,0.0,0.0,0.0,1.0
1756981232.7737417,0.0,0.0,0.0,1.0
1756981232.7737947,0.0,0.0,0.0,1.0
1756981232.7738042,0.0,0.0,0.0,1.0
1756981232.7738123,0.0,0.0,0.0,1.0
1756981232.773822,0.0,0.0,0.0,1.0
1756981232.7777157,0.0,0.0,0.0,1.0
1756981232.7939184,0.0,0.0,0.0,1.0
1756981232.7939851,0.0,0.0,0.0,1.0
1756981232.7940102,0.0,0.0,0.0,1.0
1756981232.7940335,0.0,0.0,0.0,1.0
1756981232.7940507,0.0,0.0,0.0,1.0
1756981232.7940686,0.0,0.0,0.0,1.0
1756981232.794087,0.0,0.0,0.0,1.0
1756981232.812807,0.0,0.0,0.0,1.0
1756981232.8128412,0.0,0.0,0.0,1.0
1756981232.8128603,0.0,0.0,0.0,1.0
1756981232.8128774,0.0,0.0,0.0,1.0
1756981232.8128943,0.0,0.0,0.0,1.0
1756981232.8129108,0.0,0.0,0.0,1.0
1756981232.8129282,0.0,0.0,0.0,1.0
1756981232.8330724,0.0,0.0,0.0,1.0
1756981232.8331075,0.0,0.0,0.0,1.0
1756981232.8331273,0.0,0.0,0.0,1.0
1756981232.8331475,0.0,0.0,0.0,1.0
1756981232.8331645,0.0,0.0,0.0,1.0
1756981232.8331814,0.0,0.0,0.0,1.0
1756981232.8331985,0.0,0.0,0.0,1.0
1756981232.8642275,0.0,0.0,0.0,1.0
1756981232.8642838,0.0,0.0,0.0,1.0
1756981232.8643124,0.0,0.0,0.0,1.0
1756981232.8643394,0.0,0.0,0.0,1.0
1756981232.8643653,0.0,0.0,0.0,1.0
1756981232.8643901,0.0,0.0,0.0,1.0
1756981232.8644168,0.0,0.0,0.0,1.0
1756981232.8758898,0.0,0.0,0.0,1.0
1756981232.8759353,0.0,0.0,0.0,1.0
1756981232.8760405,0.0,0.0,0.0,1.0
1756981232.8760772,0.0,0.0,0.0,1.0
1756981232.87612,0.0,0.0,0.0,1.0
1756981232.8761477,0.0,0.0,0.0,1.0
1756981232.8761818,0.0,0.0,0.0,1.0
1756981232.8776011,0.0,0.0,0.0,1.0
1756981232.8954928,0.0,0.0,0.0,1.0
1756981232.8955214,0.0,0.0,0.0,1.0
1756981232.89553,0.0,0.0,0.0,1.0
1756981232.8955386,0.0,0.0,0.0,1.0
1756981232.8955457,0.0,0.0,0.0,1.0
1756981232.8956256,0.0,0.0,0.0,1.0
1756981232.8956635,0.0,0.0,0.0,1.0
1756981232.916218,0.0,0.0,0.0,1.0
1756981232.916268,0.0,0.0,0.0,1.0
1756981232.9162962,0.0,0.0,0.0,1.0
1756981232.9163225,0.0,0.0,0.0,1.0
1756981232.9163477,0.0,0.0,0.0,1.0
1756981232.9163725,0.0,0.0,0.0,1.0
1756981232.9163988,0.0,0.0,0.0,1.0
1756981232.9411912,0.0,0.0,0.0,1.0
1756981232.9412463,0.0,0.0,0.0,1.0
1756981232.9412746,0.0,0.0,0.0,1.0
1756981232.941301,0.0,0.0,0.0,1.0
1756981232.9413266,0.0,0.0,0.0,1.0
1756981232.9413512,0.0,0.0,0.0,1.0
1756981232.9413772,0.0,0.0,0.0,1.0
1756981232.9618757,0.0,0.0,0.0,1.0
1756981232.9619017,0.0,0.0,0.0,1.0
1756981232.961912,0.0,0.0,0.0,1.0
1756981232.961921,0.0,0.0,0.0,1.0
1756981232.9619293,0.0,0.0,0.0,1.0
1756981232.9619367,0.0,0.0,0.0,1.0
1756981232.9619443,0.0,0.0,0.0,1.0
1756981232.9779885,0.0,0.0,0.0,1.0
1756981232.9780173,0.0,0.0,0.0,1.0
1756981232.9780269,0.0,0.0,0.0,1.0
1756981232.9780354,0.0,0.0,0.0,1.0
1756981232.978043,0.0,0.0,0.0,1.0
1756981232.9780514,0.0,0.0,0.0,1.0
1756981232.9780688,0.0,0.0,0.0,1.0
1756981232.9780784,0.0,0.0,0.0,1.0
1756981232.9955854,0.0,0.0,0.0,1.0
1756981232.9956596,0.0,0.0,0.0,1.0
1756981232.99569,0.0,0.0,0.0,1.0
1756981232.995717,0.0,0.0,0.0,1.0
1756981232.9957423,0.0,0.0,0.0,1.0
1756981232.9957674,0.0,0.0,0.0,1.0
1756981232.9957933,0.0,0.0,0.0,1.0
1756981233.0179183,0.0,0.0,0.0,1.0
1756981233.0179665,0.0,0.0,0.0,1.0
1756981233.0179887,0.0,0.0,0.0,1.0
1756981233.0180106,0.0,0.0,0.0,1.0
1756981233.0180314,0.0,0.0,0.0,1.0
1756981233.018053,0.0,0.0,0.0,1.0
1756981233.0180752,0.0,0.0,0.0,1.0
1756981233.0337791,0.0,0.0,0.0,1.0
1756981233.0338295,0.0,0.0,0.0,1.0
1756981233.0338488,0.0,0.0,0.0,1.0
1756981233.0338671,0.0,0.0,0.0,1.0
1756981233.0338833,0.0,0.0,0.0,1.0
1756981233.0339005,0.0,0.0,0.0,1.0
1756981233.0339177,0.0,0.0,0.0,1.0
1756981233.054177,0.0,0.0,0.0,1.0
1756981233.0542336,0.0,0.0,0.0,1.0
1756981233.0542614,0.0,0.0,0.0,1.0
1756981233.054288,0.0,0.0,0.0,1.0
1756981233.0543132,0.0,0.0,0.0,1.0
1756981233.054339,0.0,0.0,0.0,1.0
1756981233.054366,0.0,0.0,0.0,1.0
1756981233.0783906,0.0,0.0,0.0,1.0
1756981233.078497,0.0,0.0,0.0,1.0
1756981233.0786028,0.0,0.0,0.0,1.0
1756981233.078651,0.0,0.0,0.0,1.0
1756981233.0786793,0.0,0.0,0.0,1.0
1756981233.0786967,0.0,0.0,0.0,1.0
1756981233.078714,0.0,0.0,0.0,1.0
1756981233.0787308,0.0,0.0,0.0,1.0
1756981233.097823,0.0,0.0,0.0,1.0
1756981233.0978796,0.0,0.0,0.0,1.0
1756981233.0979278,0.0,0.0,0.0,1.0
1756981233.0979552,0.0,0.0,0.0,1.0
1756981233.0979724,0.0,0.0,0.0,1.0
1756981233.09799,0.0,0.0,0.0,1.0
1756981233.0980072,0.0,0.0,0.0,1.0
1756981233.1157682,0.0,0.0,0.0,1.0
1756981233.1158373,0.0,0.0,0.0,1.0
1756981233.1158655,0.0,0.0,0.0,1.0
1756981233.115891,0.0,0.0,0.0,1.0
1756981233.115917,0.0,0.0,0.0,1.0
1756981233.1159425,0.0,0.0,0.0,1.0
1756981233.1159687,0.0,0.0,0.0,1.0
1756981233.1365693,0.0,0.0,0.0,1.0
1756981233.1367283,0.0,0.0,0.0,1.0
1756981233.136759,0.0,0.0,0.0,1.0
1756981233.136781,0.0,0.0,0.0,1.0
1756981233.1368015,0.0,0.0,0.0,1.0
1756981233.1368213,0.0,0.0,0.0,1.0
1756981233.1368423,0.0,0.0,0.0,1.0
1756981233.1548088,0.0,0.0,0.0,1.0
1756981233.1548743,0.0,0.0,0.0,1.0
1756981233.154905,0.0,0.0,0.0,1.0
1756981233.154931,0.0,0.0,0.0,1.0
1756981233.1549556,0.0,0.0,0.0,1.0
1756981233.154981,0.0,0.0,0.0,1.0
1756981233.1550057,0.0,0.0,0.0,1.0
1756981233.1761076,0.0,0.0,0.0,1.0
1756981233.1761649,0.0,0.0,0.0,1.0
1756981233.1761944,0.0,0.0,0.0,1.0
1756981233.1762214,0.0,0.0,0.0,1.0
1756981233.176248,0.0,0.0,0.0,1.0
1756981233.1762745,0.0,0.0,0.0,1.0
1756981233.1763036,0.0,0.0,0.0,1.0
1756981233.177534,0.0,0.0,0.0,1.0
1756981233.1961923,0.0,0.0,0.0,1.0
1756981233.1962276,0.0,0.0,0.0,1.0
1756981233.1962469,0.0,0.0,0.0,1.0
1756981233.196264,0.0,0.0,0.0,1.0
1756981233.1962802,0.0,0.0,0.0,1.0
1756981233.196297,0.0,0.0,0.0,1.0
1756981233.1963136,0.0,0.0,0.0,1.0
1756981233.2202005,0.0,0.0,0.0,1.0
1756981233.2202537,0.0,0.0,0.0,1.0
1756981233.2202895,0.0,0.0,0.0,1.0
1756981233.2203138,0.0,0.0,0.0,1.0
1756981233.2203307,0.0,0.0,0.0,1.0
1756981233.2203472,0.0,0.0,0.0,1.0
1756981233.220366,0.0,0.0,0.0,1.0
1756981233.2413104,0.0,0.0,0.0,1.0
1756981233.2413614,0.0,0.0,0.0,1.0
1756981233.2413898,0.0,0.0,0.0,1.0
1756981233.241416,0.0,0.0,0.0,1.0
1756981233.2414415,0.0,0.0,0.0,1.0
1756981233.241466,0.0,0.0,0.0,1.0
1756981233.2414923,0.0,0.0,0.0,1.0
1756981233.2670677,0.0,0.0,0.0,1.0
1756981233.2671092,0.0,0.0,0.0,1.0
1756981233.2671282,0.0,0.0,0.0,1.0
1756981233.2671459,0.0,0.0,0.0,1.0
1756981233.2671628,0.0,0.0,0.0,1.0
1756981233.267179,0.0,0.0,0.0,1.0
1756981233.267197,0.0,0.0,0.0,1.0
1756981233.2778351,0.0,0.0,0.0,1.0
1756981233.2939847,0.0,0.0,0.0,1.0
1756981233.294021,0.0,0.0,0.0,1.0
1756981233.2940443,0.0,0.0,0.0,1.0
1756981233.294064,0.0,0.0,0.0,1.0
1756981233.2940824,0.0,0.0,0.0,1.0
1756981233.2941005,0.0,0.0,0.0,1.0
1756981233.2941182,0.0,0.0,0.0,1.0
1756981233.297701,0.0,0.0,0.0,1.0
1756981233.2977448,0.0,0.0,0.0,1.0
1756981233.2978413,0.0,0.0,0.0,1.0
1756981233.2978723,0.0,0.0,0.0,1.0
1756981233.297898,0.0,0.0,0.0,1.0
1756981233.2979255,0.0,0.0,0.0,1.0
1756981233.2979517,0.0,0.0,0.0,1.0
1756981233.3177805,0.0,0.0,0.0,1.0
1756981233.3178446,0.0,0.0,0.0,1.0
1756981233.3178692,0.0,0.0,0.0,1.0
1756981233.3178875,0.0,0.0,0.0,1.0
1756981233.3179042,0.0,0.0,0.0,1.0
1756981233.3179207,0.0,0.0,0.0,1.0
1756981233.3179383,0.0,0.0,0.0,1.0
1756981233.3385456,0.0,0.0,0.0,1.0
1756981233.3385718,0.0,0.0,0.0,1.0
1756981233.3385808,0.0,0.0,0.0,1.0
1756981233.3385887,0.0,0.0,0.0,1.0
1756981233.3385973,0.0,0.0,0.0,1.0
1756981233.3386052,0.0,0.0,0.0,1.0
1756981233.338613,0.0,0.0,0.0,1.0
1756981233.3612707,0.0,0.0,0.0,1.0
1756981233.3613467,0.0,0.0,0.0,1.0
1756981233.361376,0.0,0.0,0.0,1.0
1756981233.3614051,0.0,0.0,0.0,1.0
1756981233.3614323,0.0,0.0,0.0,1.0
1756981233.3614607,0.0,0.0,0.0,1.0
1756981233.3614862,0.0,0.0,0.0,1.0
1756981233.3783278,0.0,0.0,0.0,1.0
1756981233.3783793,0.0,0.0,0.0,1.0
1756981233.3783987,0.0,0.0,0.0,1.0
1756981233.3784173,0.0,0.0,0.0,1.0
1756981233.3784394,0.0,0.0,0.0,1.0
1756981233.3784568,0.0,0.0,0.0,1.0
1756981233.378486,0.0,0.0,0.0,1.0
1756981233.378533,0.0,0.0,0.0,1.0
1756981233.3980198,0.0,0.0,0.0,1.0
1756981233.398071,0.0,0.0,0.0,1.0
1756981233.398149,0.0,0.0,0.0,1.0
1756981233.398183,0.0,0.0,0.0,1.0
1756981233.3982136,0.0,0.0,0.0,1.0
1756981233.3982391,0.0,0.0,0.0,1.0
1756981233.3982651,0.0,0.0,0.0,1.0
1756981233.41912,0.0,0.0,0.0,1.0
1756981233.419176,0.0,0.0,0.0,1.0
1756981233.4192054,0.0,0.0,0.0,1.0
1756981233.4192333,0.0,0.0,0.0,1.0
1756981233.419259,0.0,0.0,0.0,1.0
1756981233.4192839,0.0,0.0,0.0,1.0
1756981233.4193044,0.0,0.0,0.0,1.0
1756981233.4390788,0.0,0.0,0.0,1.0
1756981233.4391348,0.0,0.0,0.0,1.0
1756981233.4391637,0.0,0.0,0.0,1.0
1756981233.4391928,0.0,0.0,0.0,1.0
1756981233.4392195,0.0,0.0,0.0,1.0
1756981233.439244,0.0,0.0,0.0,1.0
1756981233.4392703,0.0,0.0,0.0,1.0
1756981233.4580436,0.0,0.0,0.0,1.0
1756981233.458094,0.0,0.0,0.0,1.0
1756981233.4581242,0.0,0.0,0.0,1.0
1756981233.458157,0.0,0.0,0.0,1.0
1756981233.4581833,0.0,0.0,0.0,1.0
1756981233.458208,0.0,0.0,0.0,1.0
1756981233.4582348,0.0,0.0,0.0,1.0
1756981233.4776876,0.0,0.0,0.0,1.0
1756981233.479576,0.0,0.0,0.0,1.0
1756981233.4795892,0.0,0.0,0.0,1.0
1756981233.4795988,0.0,0.0,0.0,1.0
1756981233.4796073,0.0,0.0,0.0,1.0
1756981233.4796147,0.0,0.0,0.0,1.0
1756981233.4796228,0.0,0.0,0.0,1.0
1756981233.4796302,0.0,0.0,0.0,1.0
1756981233.500432,0.0,0.0,0.0,1.0
1756981233.5004838,0.0,0.0,0.0,1.0
1756981233.5005376,0.0,0.0,0.0,1.0
1756981233.5006163,0.0,0.0,0.0,1.0
1756981233.5006506,0.0,0.0,0.0,1.0
1756981233.5006778,0.0,0.0,0.0,1.0
1756981233.5007057,0.0,0.0,0.0,1.0
1756981233.519738,0.0,0.0,0.0,1.0
1756981233.5197613,0.0,0.0,0.0,1.0
1756981233.5197716,0.0,0.0,0.0,1.0
1756981233.5197797,0.0,0.0,0.0,1.0
1756981233.5197875,0.0,0.0,0.0,1.0
1756981233.519795,0.0,0.0,0.0,1.0
1756981233.5198033,0.0,0.0,0.0,1.0
1756981233.5413284,0.0,0.0,0.0,1.0
1756981233.541381,0.0,0.0,0.0,1.0
1756981233.5414095,0.0,0.0,0.0,1.0
1756981233.5414355,0.0,0.0,0.0,1.0
1756981233.5414603,0.0,0.0,0.0,1.0
1756981233.5414844,0.0,0.0,0.0,1.0
1756981233.5415304,0.0,0.0,0.0,1.0
1756981233.559435,0.0,0.0,0.0,1.0
1756981233.559499,0.0,0.0,0.0,1.0
1756981233.5595558,0.0,0.0,0.0,1.0
1756981233.5595875,0.0,0.0,0.0,1.0
1756981233.5597,0.0,0.0,0.0,1.0
1756981233.5597332,0.0,0.0,0.0,1.0
1756981233.559752,0.0,0.0,0.0,1.0
1756981233.5781984,0.0,0.0,0.0,1.0
1756981233.5796313,0.0,0.0,0.0,1.0
1756981233.579644,0.0,0.0,0.0,1.0
1756981233.5796537,0.0,0.0,0.0,1.0
1756981233.5796914,0.0,0.0,0.0,1.0
1756981233.579705,0.0,0.0,0.0,1.0
1756981233.5797122,0.0,0.0,0.0,1.0
1756981233.5797195,0.0,0.0,0.0,1.0
1756981233.6035147,0.0,0.0,0.0,1.0
1756981233.6036022,0.0,0.0,0.0,1.0
1756981233.6036289,0.0,0.0,0.0,1.0
1756981233.6036477,0.0,0.0,0.0,1.0
1756981233.6036646,0.0,0.0,0.0,1.0
1756981233.6036806,0.0,0.0,0.0,1.0
1756981233.6036978,0.0,0.0,0.0,1.0
1756981233.6221251,0.0,0.0,0.0,1.0
1756981233.6222062,0.0,0.0,0.0,1.0
1756981233.6222334,0.0,0.0,0.0,1.0
1756981233.6222596,0.0,0.0,0.0,1.0
1756981233.622284,0.0,0.0,0.0,1.0
1756981233.6223097,0.0,0.0,0.0,1.0
1756981233.6223354,0.0,0.0,0.0,1.0
1756981233.6425323,0.0,0.0,0.0,1.0
1756981233.6425588,0.0,0.0,0.0,1.0
1756981233.6425676,0.0,0.0,0.0,1.0
1756981233.6425762,0.0,0.0,0.0,1.0
1756981233.6425838,0.0,0.0,0.0,1.0
1756981233.6425917,0.0,0.0,0.0,1.0
1756981233.6425996,0.0,0.0,0.0,1.0
1756981233.6608963,0.0,0.0,0.0,1.0
1756981233.6609292,0.0,0.0,0.0,1.0
1756981233.6609864,0.0,0.0,0.0,1.0
1756981233.661017,0.0,0.0,0.0,1.0
1756981233.6610348,0.0,0.0,0.0,1.0
1756981233.6610508,0.0,0.0,0.0,1.0
1756981233.661068,0.0,0.0,0.0,1.0
1756981233.6777625,0.0,0.0,0.0,1.0
1756981233.6909866,0.0,0.0,0.0,1.0
1756981233.691038,0.0,0.0,0.0,1.0
1756981233.6910565,0.0,0.0,0.0,1.0
1756981233.6910744,0.0,0.0,0.0,1.0
1756981233.6910913,0.0,0.0,0.0,1.0
1756981233.691108,0.0,0.0,0.0,1.0
1756981233.6911254,0.0,0.0,0.0,1.0
1756981233.7023232,0.0,0.0,0.0,1.0
1756981233.7023885,0.0,0.0,0.0,1.0
1756981233.7024233,0.0,0.0,0.0,1.0
1756981233.702461,0.0,0.0,0.0,1.0
1756981233.7024965,0.0,0.0,0.0,1.0
1756981233.7025557,0.0,0.0,0.0,1.0
1756981233.7025928,0.0,0.0,0.0,1.0
1756981233.7280784,0.0,0.0,0.0,1.0
1756981233.7281375,0.0,0.0,0.0,1.0
1756981233.72817,0.0,0.0,0.0,1.0
1756981233.7281973,0.0,0.0,0.0,1.0
1756981233.728224,0.0,0.0,0.0,1.0
1756981233.7282505,0.0,0.0,0.0,1.0
1756981233.7282777,0.0,0.0,0.0,1.0
1756981233.7612195,0.0,0.0,0.0,1.0
1756981233.761269,0.0,0.0,0.0,1.0
1756981233.761297,0.0,0.0,0.0,1.0
